LFW/AJ_Cook_0001.jpg	25	F	147.698800	111.361500	104.094000	117.175500	129.199800	157.476700	118.761100	138.317100	159.458800	109.775900	135.938700	112.947100	94.976700	117.968300	113.211400	116.382700	147.830900	154.966200	110.568700	159.987300	74	78	176	180
LFW/AJ_Lamas_0001.jpg	26	M	150.737900	119.289600	101.187100	112.947100	123.121600	156.155400	130.653300	138.052900	159.194500	120.875300	142.281200	117.704000	90.484100	111.890100	111.890100	114.004200	148.623700	158.666000	97.619500	153.644800	72	79	174	181
LFW/Aaron_Eckhart_0001.jpg	40	M	147.698800	114.400600	107.001000	109.908100	122.989500	160.780100	124.046500	146.509500	159.194500	115.589900	136.203000	113.211400	96.826600	108.190300	117.175500	111.625800	139.638500	162.630000	106.340400	158.930200	79	85	181	187
LFW/Aaron_Guiel_0001.jpg	32	M	146.905900	120.082400	99.733700	114.136300	117.307600	162.101400	123.518000	140.959800	157.080300	121.403800	136.731500	118.761100	87.577200	112.154300	111.890100	116.118400	139.374200	165.272700	95.241000	158.930200	55	69	177	191
LFW/Aaron_Peirsol_0001.jpg	25	M	146.641600	115.457800	106.604600	115.722000	128.010500	153.909100	127.746300	143.866800	157.873200	115.589900	135.410100	115.325600	96.826600	116.382700	116.382700	115.061300	147.566600	153.644800	108.454500	154.173400	70	86	172	188
LFW/Aaron_Sorkin_0001.jpg	35	M	143.206100	113.475700	100.394300	113.475700	121.800300	156.155400	129.596200	141.224100	152.323500	114.004200	134.088800	112.947100	89.691300	113.211400	111.097300	113.740000	142.545500	155.759000	101.055000	156.551800	71	80	173	182
LFW/Aaron_Tippin_0001.jpg	48	M	141.356200	113.607800	104.226200	113.211400	123.518000	157.344600	128.010600	137.788600	150.473600	114.268500	132.238900	112.947100	93.391100	113.740000	115.061300	112.682900	136.995800	157.608900	110.040200	157.080300	72	80	174	182
LFW/Abba_Eban_0001.jpg	60	M	148.095100	113.343500	107.133200	115.722000	129.464000	157.873200	134.881600	139.374200	156.551800	114.004200	139.638500	112.682900	96.562400	117.704000	117.704000	113.740000	149.152200	156.816100	109.775900	158.930200	81	73	183	175
LFW/Abdel_Madi_Shabneh_0001.jpg	34	M	147.434400	116.382600	105.679700	112.550700	122.989400	158.269600	125.632100	144.131100	157.608900	117.439700	137.260000	115.325600	94.976700	111.361500	116.382700	113.740000	139.902700	160.515900	106.076100	156.023300	76	83	178	185
LFW/Abdel_Nasser_Assidi_0001.jpg	38	M	149.548600	118.232600	103.565600	114.797000	121.535900	158.401700	124.046500	137.260000	159.987300	119.818200	139.109900	116.646900	93.391100	114.797000	113.740000	114.797000	134.881600	159.723000	108.190300	157.080300	67	76	169	178
LFW/Abdoulaye_Wade_0001.jpg	56	M	156.287500	118.100400	102.640600	120.346700	126.953500	170.558200	121.668100	142.016900	168.179700	117.968300	144.395300	118.232600	92.598300	120.346700	112.682900	120.346700	146.509500	170.822400	107.397500	170.293900	65	76	187	198
LFW/Abdul_Rahman_0001.jpg	37	M	147.963000	115.061300	102.640600	118.364600	127.217700	158.269600	123.253700	136.203000	158.666000	114.797000	137.260000	115.325600	91.541200	119.289600	113.740000	117.439700	146.773800	157.344600	107.661700	159.194500	52	59	199	206
LFW/Abdulaziz_Kamilov_0001.jpg	58	M	147.963000	118.761100	108.718800	112.418600	120.082400	156.023300	127.746300	141.488400	156.551800	120.875300	139.374200	116.646900	99.997900	111.361500	117.439700	113.475700	134.088800	158.930200	106.076100	153.116300	60	66	182	188
LFW/Abdullah_0001.jpg	47	M	149.416400	115.061300	106.736800	115.193400	126.557100	156.551800	127.482000	135.674400	159.723000	115.854100	139.109900	114.268500	96.298100	116.118400	117.175500	114.268500	140.431300	157.344600	112.682900	155.759000	56	75	178	197
LFW/Abdullah_Ahmad_Badawi_0001.jpg	59	M	145.716700	117.704000	104.358400	116.647000	125.500000	153.116300	123.253700	141.488400	155.494700	118.232600	135.938700	117.175500	94.183900	116.911200	114.532800	116.382700	143.074000	153.909100	107.926000	152.323500	71	63	193	185
LFW/Abdullah_Gul_0001.jpg	60	M	149.680700	117.704000	109.775900	111.890100	122.989500	159.194500	119.025400	137.788600	160.251600	120.611000	139.109900	114.797000	101.319200	111.097300	118.232600	112.682900	136.731500	162.365800	109.247400	156.023300	69	75	171	177
LFW/Abdullah_al-Attiyah_0001.jpg	66	M	138.581400	108.058100	98.940800	114.664900	126.160700	155.362600	114.268500	137.788600	149.945000	106.340400	127.217800	109.775900	89.162800	116.646900	108.718800	112.682900	143.602500	152.852000	108.718800	157.873200	64	84	166	186
LFW/Abdullatif_Sener_0001.jpg	45	M	146.641600	113.079300	105.151200	115.457700	130.521100	163.555000	121.403800	144.131100	156.816100	111.625800	136.467200	114.532800	95.769600	115.589900	114.532800	115.325600	147.830900	163.422800	113.211400	163.687100	59	65	181	187
LFW/Abdullatif_Sener_0002.jpg	50	M	144.131100	119.421800	105.679700	116.514800	124.839300	162.894300	131.710400	141.488400	153.116300	119.289600	135.145900	119.553900	96.033800	116.646900	115.325600	116.382700	140.431300	162.894300	109.247400	162.894300	71	82	173	184
LFW/Abel_Aguilar_0001.jpg	25	M	148.227300	118.232600	107.133200	113.872100	124.310800	159.458800	126.424900	143.602500	157.344600	117.439700	139.109900	119.025400	96.562400	111.890100	117.704000	115.854100	136.203000	159.723000	112.418600	159.194500	67	74	169	176
LFW/Abel_Pacheco_0001.jpg	57	M	143.338300	106.472500	101.055000	111.229400	126.424900	154.966200	114.532800	138.845700	154.966200	106.868900	131.710400	106.076100	91.277000	111.097300	110.833000	111.361500	143.602500	154.966200	109.247400	154.966200	74	77	176	179
LFW/Abid_Hamid_Mahmud_Al-Tikriti_0001.jpg	40	M	145.188200	116.779100	109.775900	117.571900	124.971500	153.644800	122.460900	138.845700	153.909100	117.968300	136.467200	115.589900	102.112100	117.704000	117.439700	117.439700	139.109900	154.966200	110.833000	152.323500	85	90	169	174
LFW/Abraham_Foxman_0001.jpg	57	M	143.470400	110.700800	105.283300	111.625800	124.971500	151.662800	125.367900	133.296000	152.323500	111.097300	134.617300	110.304400	97.619500	112.154300	112.947100	111.097300	138.581400	152.323500	111.361500	151.002100	77	80	161	164
LFW/Aby_Har-Even_0001.jpg	65	M	150.870000	117.571900	107.661700	110.965100	122.593000	156.287500	122.725200	138.052900	160.780100	120.082500	140.959800	115.061300	98.412300	108.454500	116.911200	113.475700	139.638500	159.458800	105.547600	153.116300	74	79	176	181
LFW/Adam_Herbert_0001.jpg	62	M	143.998900	112.154300	105.283300	117.175500	130.124700	155.098300	130.389000	139.902700	154.173400	110.568700	133.824500	113.740000	94.976700	118.761100	115.589900	115.589900	146.245200	152.059200	114.004200	158.137400	63	82	185	204
LFW/Adam_Kennedy_0001.jpg	28	M	148.095100	112.154300	99.469300	111.229400	124.971500	160.119500	130.917500	138.317100	159.194500	112.947100	136.995800	111.361500	87.312900	111.097300	111.625800	111.361500	144.923900	159.987300	105.019000	160.251600	56	63	178	185
LFW/Adam_Mair_0001.jpg	30	M	145.320300	109.643800	107.133200	111.890100	125.632100	154.701900	129.067700	144.131100	155.494700	107.133200	135.145900	112.154300	97.619500	110.304400	116.646900	113.475700	141.752600	153.644800	109.511600	155.759000	73	75	175	177
LFW/Adam_Rich_0001.jpg	20	M	146.773800	119.289600	104.094100	116.779100	123.782200	159.590900	120.611000	143.866800	157.080300	120.611000	136.467200	117.968300	94.183900	116.911200	114.004200	116.646900	141.752600	161.044400	105.811800	158.137400	68	78	190	200
LFW/Adam_Sandler_0001.jpg	35	M	146.905900	114.400600	105.547600	117.571900	131.446100	168.047600	130.124700	147.302300	156.816100	114.532800	136.995800	114.268500	96.562400	118.761100	114.532800	116.382700	143.074000	167.651200	119.818200	168.444000	80	77	182	179
LFW/Adam_Scott_0002.jpg	28	M	148.755800	113.211400	103.565500	120.478900	132.767400	162.762200	125.896400	135.674400	161.308700	112.154300	136.203000	114.268500	92.862600	124.310800	114.268500	116.646900	151.266400	159.723000	114.268500	165.801300	66	73	188	195
LFW/Adel_Al-Jubeir_0001.jpg	44	M	142.809700	112.682900	107.661700	116.250500	126.028500	153.248400	129.067700	139.109900	151.002100	111.625800	134.617300	113.740000	98.148000	117.175500	117.175500	115.325600	139.638500	153.116300	112.418600	153.380500	66	82	168	184
LFW/Adisai_Bodharamik_0001.jpg	46	M	147.434500	118.232600	102.640600	114.929200	124.178600	163.422800	126.424900	140.167000	157.344600	120.346700	137.524300	116.118400	91.541200	114.797000	113.740000	115.061300	140.431300	164.744200	107.926000	162.101500	70	80	172	182
LFW/Adolfo_Aguilar_Zinser_0001.jpg	58	M	143.470400	110.040200	105.415400	112.815000	127.085600	160.780100	129.067700	141.224100	152.059200	110.304400	134.881600	109.775900	96.298100	112.947100	114.532800	112.682900	139.902700	159.723000	114.268500	161.837200	72	78	174	180
LFW/Adolfo_Rodriguez_Saa_0001.jpg	55	M	150.473600	112.682900	106.736800	108.454500	123.914400	153.512700	125.367900	134.881600	160.251600	114.004200	140.695600	111.361500	97.883700	107.661700	115.589900	109.247400	144.659600	155.230400	103.169100	151.794900	74	75	176	177
LFW/Adoor_Gopalakarishnan_0001.jpg	63	M	145.188200	112.815000	101.979900	113.475700	125.235700	158.137400	126.160700	139.902700	157.080300	113.475700	133.296000	112.154300	90.219900	113.475700	113.740000	113.475700	144.923900	159.194500	105.547600	157.080300	73	80	175	182
LFW/Adrian_Fernandez_0001.jpg	25	M	149.680800	112.154300	106.604700	109.247400	126.557100	154.041200	129.067700	131.446100	159.458800	112.947100	139.902700	111.361500	95.769600	108.718800	117.439700	109.775900	142.016900	154.966200	111.097300	153.116300	76	77	178	179
LFW/Adrian_McPherson_0001.jpg	28	M	145.056000	111.890100	106.340400	112.815000	126.028600	154.041200	129.860500	138.581400	154.437600	110.040200	135.674400	113.740000	95.505300	111.890100	117.175500	113.740000	140.695600	153.909100	111.361500	154.173400	62	66	184	188
LFW/Adrian_Murrell_0001.jpg	37	M	145.981000	114.400600	105.151200	116.118400	125.764300	161.044400	123.782200	138.845700	156.816100	114.532800	135.145900	114.268500	95.505300	116.118400	114.797000	116.118400	142.281200	161.044400	109.247400	161.044400	79	75	181	177
LFW/Adrian_Nastase_0001.jpg	52	M	147.963000	115.589900	103.829800	112.418600	123.385800	156.419700	128.803400	137.788600	158.401700	116.118400	137.524300	115.061300	91.805500	111.890100	115.854100	112.947100	138.052900	157.344600	108.718800	155.494700	71	77	173	179
LFW/Adrien_Brody_0001.jpg	25	M	150.605700	110.436600	102.904900	113.475700	128.539100	158.269600	137.524300	143.602500	161.837200	110.568700	139.374200	110.304400	92.334000	114.532800	113.475700	112.418600	148.623700	157.608900	108.454500	158.930200	76	64	198	186
